card,level,trophies,win,draw,lose
Prince,12,5700,15,0,20
Prince,13,5700,237,0,243
Prince,10,5800,1,0,0
Prince,11,5800,0,0,1
Prince,12,5800,11,0,9
Prince,13,5800,148,0,176
Prince,12,5900,4,0,4
Prince,13,5900,90,0,102
Prince,12,6000,3,0,0
Prince,13,6000,77,0,72
Prince,12,6100,0,0,1
Prince,13,6100,41,0,34
Prince,13,6200,20,0,35
Prince,13,6300,12,0,17
Prince,12,6400,0,0,1
Prince,13,6400,3,0,6
Prince,13,6500,5,0,5
Prince,13,6600,6,0,3
Prince,13,6700,4,0,2
Prince,13,6800,1,0,1
Prince,13,6900,1,0,0
Prince,13,7000,4,0,0
Prince,13,7100,0,0,1
Prince,13,7300,0,0,1
Princess,11,700,0,0,1
Princess,9,1900,0,0,1
Princess,9,2000,1,0,0
Princess,10,2000,0,0,1
Princess,9,2100,1,0,3
Princess,11,2100,0,0,1
Princess,9,2200,0,0,4
Princess,10,2200,0,0,1
Princess,9,2300,2,0,1
Princess,10,2300,0,0,1
Princess,9,2400,1,0,7
Princess,10,2400,1,0,0
Princess,9,2500,5,0,2
Princess,9,2600,1,0,1
Princess,9,2700,1,0,1
Princess,9,2800,6,0,5
Princess,9,2900,3,0,5
Princess,9,3000,1,0,2
Princess,9,3100,4,0,6
Princess,10,3100,1,0,0
Princess,9,3200,4,0,4
Princess,11,3200,0,0,1
Princess,9,3300,4,0,2
Princess,9,3400,8,0,11
Princess,12,3400,0,0,1
Princess,9,3500,4,0,19
Princess,10,3500,1,0,4
Princess,9,3600,20,0,14
Princess,10,3600,3,0,3
Princess,11,3600,0,0,1
Princess,12,3600,0,0,1
Princess,13,3600,0,0,1
Princess,9,3700,37,0,74
Princess,10,3700,11,0,12
Princess,11,3700,1,0,1
Princess,13,3700,2,0,0
Princess,9,3800,53,0,105
Princess,10,3800,16,0,28
Princess,11,3800,0,0,1
Princess,9,3900,33,0,77
Princess,10,3900,7,0,26
Princess,13,3900,0,0,1
Princess,9,4000,28,0,42
Princess,10,4000,7,0,13
Princess,12,4000,0,0,4
Princess,13,4000,2,0,4
Princess,9,4100,28,0,81
Princess,10,4100,15,0,42
Princess,11,4100,3,0,4
Princess,12,4100,0,0,1
Princess,13,4100,1,0,1
Princess,9,4200,51,0,144
Princess,10,4200,22,0,66
Princess,11,4200,4,0,6
Princess,12,4200,1,0,1
Princess,13,4200,1,0,0
Princess,9,4300,126,0,234
Princess,10,4300,61,0,129
Princess,11,4300,2,0,8
Princess,12,4300,4,0,1
Princess,13,4300,4,0,4
Princess,9,4400,156,0,414
Princess,10,4400,129,0,260
Princess,11,4400,10,0,15
Princess,12,4400,2,0,2
Princess,13,4400,4,0,3
Princess,9,4500,263,0,555
Princess,10,4500,274,0,458
Princess,11,4500,36,0,41
Princess,12,4500,5,0,9
Princess,13,4500,6,0,3
Princess,9,4600,334,0,539
Princess,10,4600,399,0,667
Princess,11,4600,112,0,122
Princess,12,4600,28,0,23
Princess,13,4600,5,0,10
Princess,9,4700,272,0,525
Princess,10,4700,495,0,734
Princess,11,4700,134,0,139
Princess,12,4700,65,0,52
Princess,13,4700,39,0,23
Princess,9,4800,198,0,379
Princess,10,4800,592,0,914
Princess,11,4800,170,0,207
Princess,12,4800,63,0,69
Princess,13,4800,51,0,39
Princess,9,4900,122,0,244
Princess,10,4900,561,0,936
Princess,11,4900,283,0,326
Princess,12,4900,112,0,63
Princess,13,4900,60,0,53
Princess,9,5000,57,0,119
Princess,10,5000,560,0,741
Princess,11,5000,456,0,495
Princess,12,5000,156,0,127
Princess,13,5000,71,0,60
Princess,9,5100,16,0,27
Princess,10,5100,255,0,415
Princess,11,5100,471,0,547
Princess,12,5100,193,0,182
Princess,13,5100,122,0,69
Princess,9,5200,4,0,5
Princess,10,5200,135,0,200
Princess,11,5200,333,0,497
Princess,12,5200,246,0,234
Princess,13,5200,145,0,113
Princess,9,5300,0,0,3
Princess,10,5300,50,0,78
Princess,11,5300,301,0,339
Princess,12,5300,287,0,286
Princess,13,5300,197,0,166
Princess,10,5400,11,0,31
Princess,11,5400,119,0,182
Princess,12,5400,204,0,220
Princess,13,5400,204,0,193
Princess,10,5500,4,0,9
Princess,11,5500,53,0,84
Princess,12,5500,130,0,166
Princess,13,5500,220,0,201
Princess,10,5600,0,0,1
Princess,11,5600,35,0,35
Princess,12,5600,82,0,108
Princess,13,5600,211,0,202
Princess,10,5700,1,0,0
Princess,11,5700,10,0,13
Princess,12,5700,62,0,65
Princess,13,5700,137,0,126
Princess,10,5800,0,0,2
Princess,11,5800,5,0,7
Princess,12,5800,43,0,46
Princess,13,5800,102,0,119
Princess,11,5900,1,0,2
Princess,12,5900,26,0,28
Princess,13,5900,76,0,86
Princess,11,6000,3,0,2
Princess,12,6000,12,0,16
Princess,13,6000,66,0,60
Princess,10,6100,0,0,1
Princess,12,6100,9,0,8
Princess,13,6100,36,0,38
Princess,12,6200,6,0,0
Princess,13,6200,15,0,34
Princess,12,6300,1,0,1
Princess,13,6300,15,0,12
Princess,12,6400,0,0,1
Princess,13,6400,9,0,9
Princess,12,6500,0,0,1
Princess,13,6500,5,0,7
Princess,13,6600,10,0,3
Princess,13,6700,3,0,2
Princess,13,6800,3,0,0
Princess,12,6900,1,0,0
Princess,13,6900,1,0,3
Princess,13,7000,4,0,0
Princess,13,7100,1,0,1
Princess,13,7200,1,0,0
Princess,13,7300,0,0,1
Princess,13,7400,1,0,0
Rage,10,1600,0,0,2
Rage,8,1800,0,0,1
Rage,7,2000,0,0,1
Rage,8,2000,1,0,0
Rage,7,2100,0,0,1
Rage,8,2400,1,0,0
Rage,7,2500,0,0,1
Rage,8,2500,1,0,1
Rage,11,2600,0,0,1
Rage,7,2700,1,0,0
Rage,11,2700,0,0,1
Rage,7,2800,0,0,2
Rage,8,2800,0,0,1
Rage,9,2900,0,0,1
Rage,11,3000,0,0,1
Rage,6,3100,1,0,0
Rage,7,3100,0,0,1
Rage,8,3100,1,0,0
Rage,9,3100,0,0,1
Rage,7,3200,1,0,3
Rage,8,3200,0,0,1
Rage,9,3200,1,0,0
Rage,11,3200,1,0,0
Rage,6,3300,1,0,0
Rage,7,3300,9,0,2
Rage,8,3300,1,0,1
Rage,11,3300,0,0,1
Rage,7,3400,3,0,15
Rage,8,3400,2,0,2
Rage,9,3400,1,0,1
Rage,7,3500,9,0,18
Rage,8,3500,6,0,5
Rage,9,3500,1,0,1
Rage,11,3500,1,0,0
Rage,6,3600,1,0,1
Rage,7,3600,8,0,20
Rage,8,3600,3,0,12
Rage,9,3600,2,0,5
Rage,10,3600,0,0,1
Rage,11,3600,1,0,1
Rage,12,3600,0,0,2
Rage,13,3600,0,0,1
Rage,6,3700,1,0,7
Rage,7,3700,28,0,49
Rage,8,3700,12,0,20
Rage,9,3700,4,0,9
Rage,10,3700,1,0,1
Rage,12,3700,0,0,1
Rage,13,3700,0,0,1
Rage,6,3800,3,0,6
Rage,7,3800,30,0,95
Rage,8,3800,22,0,38
Rage,9,3800,5,0,9
Rage,10,3800,1,0,2
Rage,11,3800,0,0,1
Rage,12,3800,1,0,0
Rage,6,3900,2,0,7
Rage,7,3900,17,0,45
Rage,8,3900,14,0,38
Rage,9,3900,5,0,20
Rage,10,3900,1,0,2
Rage,6,4000,0,0,1
Rage,7,4000,7,0,18
Rage,8,4000,6,0,9
Rage,9,4000,5,0,9
Rage,10,4000,0,0,4
Rage,11,4000,0,0,2
Rage,12,4000,1,0,1
Rage,13,4000,1,0,3
Rage,6,4100,0,0,2
Rage,7,4100,4,0,26
Rage,8,4100,20,0,14
Rage,9,4100,6,0,19
Rage,10,4100,4,0,7
Rage,11,4100,1,0,8
Rage,12,4100,1,0,4
Rage,13,4100,2,0,3
Rage,6,4200,1,0,5
Rage,7,4200,22,0,62
Rage,8,4200,19,0,50
Rage,9,4200,16,0,43
Rage,10,4200,6,0,16
Rage,11,4200,3,0,3
Rage,12,4200,1,0,5
Rage,13,4200,1,0,0
Rage,6,4300,2,0,8
Rage,7,4300,28,0,88
Rage,8,4300,40,0,94
Rage,9,4300,39,0,77
Rage,10,4300,14,0,26
Rage,11,4300,8,0,10
Rage,12,4300,3,0,5
Rage,13,4300,4,0,2
Rage,6,4400,1,0,6
Rage,7,4400,28,0,86
Rage,8,4400,57,0,146
Rage,9,4400,67,0,125
Rage,10,4400,53,0,67
Rage,11,4400,6,0,19
Rage,12,4400,1,0,6
Rage,13,4400,2,0,1
Rage,6,4500,2,0,8
Rage,7,4500,34,0,105
Rage,8,4500,77,0,155
Rage,9,4500,104,0,208
Rage,10,4500,85,0,134
Rage,11,4500,37,0,41
Rage,12,4500,6,0,6
Rage,13,4500,3,0,8
Rage,6,4600,2,0,5
Rage,7,4600,21,0,66
Rage,8,4600,86,0,152
Rage,9,4600,138,0,264
Rage,10,4600,142,0,209
Rage,11,4600,91,0,93
Rage,12,4600,42,0,31
Rage,13,4600,16,0,13
Rage,6,4700,0,0,3
Rage,7,4700,19,0,24
Rage,8,4700,59,0,114
Rage,9,4700,138,0,230
Rage,10,4700,204,0,266
Rage,11,4700,120,0,127
Rage,12,4700,71,0,78
Rage,13,4700,42,0,43
Rage,6,4800,1,0,2
Rage,7,4800,3,0,17
Rage,8,4800,42,0,102
Rage,9,4800,137,0,232
Rage,10,4800,262,0,367
Rage,11,4800,156,0,181
Rage,12,4800,80,0,96
Rage,13,4800,95,0,93
Rage,7,4900,3,0,8
Rage,8,4900,33,0,49
Rage,9,4900,101,0,205
Rage,10,4900,298,0,427
Rage,11,4900,272,0,254
Rage,12,4900,93,0,86
Rage,13,4900,86,0,75
Rage,6,5000,0,0,1
Rage,7,5000,3,0,2
Rage,8,5000,9,0,19
Rage,9,5000,72,0,115
Rage,10,5000,292,0,410
Rage,11,5000,420,0,437
Rage,12,5000,178,0,165
Rage,13,5000,119,0,87
Rage,7,5100,1,0,1
Rage,8,5100,0,0,6
Rage,9,5100,22,0,43
Rage,10,5100,165,0,288
Rage,11,5100,360,0,453
Rage,12,5100,300,0,295
Rage,13,5100,166,0,113
Rage,8,5200,1,0,5
Rage,9,5200,10,0,16
Rage,10,5200,83,0,142
Rage,11,5200,277,0,410
Rage,12,5200,301,0,345
Rage,13,5200,252,0,224
Rage,9,5300,1,0,12
Rage,10,5300,40,0,66
Rage,11,5300,171,0,238
Rage,12,5300,295,0,331
Rage,13,5300,329,0,317
Rage,7,5400,0,0,1
Rage,9,5400,0,0,1
Rage,10,5400,15,0,15
Rage,11,5400,90,0,130
Rage,12,5400,241,0,264
Rage,13,5400,325,0,340
Rage,10,5500,8,0,10
Rage,11,5500,39,0,74
Rage,12,5500,132,0,148
Rage,13,5500,286,0,308
Rage,10,5600,2,0,5
Rage,11,5600,25,0,24
Rage,12,5600,78,0,84
Rage,13,5600,218,0,240
Rage,9,5700,1,0,0
Rage,10,5700,3,0,1
Rage,11,5700,22,0,16
Rage,12,5700,45,0,58
Rage,13,5700,134,0,170
Rage,7,5800,0,0,1
Rage,9,5800,0,0,1
Rage,10,5800,1,0,3
Rage,11,5800,3,0,6
Rage,12,5800,20,0,21
Rage,13,5800,74,0,98
Rage,9,5900,0,0,1
Rage,10,5900,2,0,1
Rage,11,5900,5,0,1
Rage,12,5900,9,0,12
Rage,13,5900,54,0,51
Rage,11,6000,4,0,1
Rage,12,6000,9,0,8
Rage,13,6000,33,0,27
Rage,10,6100,0,0,1
Rage,12,6100,3,0,9
Rage,13,6100,17,0,13
Rage,10,6200,1,0,0
Rage,12,6200,1,0,7
Rage,13,6200,5,0,8
Rage,11,6300,2,0,0
Rage,12,6300,3,0,3
Rage,13,6300,4,0,5
Rage,11,6400,1,0,2
Rage,12,6400,1,0,0
Rage,13,6400,4,0,6
Rage,12,6500,0,0,1
Rage,13,6500,1,0,0
Rage,12,6600,1,0,1
Rage,13,6600,1,0,3
Rage,13,6700,3,0,1
Rage,12,6800,1,0,1
Rage,13,6800,2,0,1
Rage,13,6900,0,0,1
Rage,13,7000,1,0,0
Rage,13,7600,1,0,0
Ram Rider,9,1800,1,0,0
Ram Rider,9,2000,1,0,0
Ram Rider,9,2100,0,0,1
Ram Rider,9,2200,0,0,1
Ram Rider,9,2300,1,0,0
Ram Rider,9,2400,1,0,3
Ram Rider,9,2500,2,0,2
Ram Rider,9,2600,0,0,2
Ram Rider,9,2700,1,0,0
Ram Rider,9,2800,2,0,0
Ram Rider,10,2800,1,0,0
Ram Rider,9,2900,0,0,5
Ram Rider,9,3000,1,0,2
Ram Rider,10,3000,0,0,1
Ram Rider,9,3100,2,0,1
Ram Rider,9,3200,2,0,2
Ram Rider,10,3200,1,0,0
Ram Rider,9,3300,0,0,2
Ram Rider,10,3300,1,0,0
Ram Rider,9,3400,3,0,11
Ram Rider,10,3400,0,0,3
Ram Rider,9,3500,8,0,16
Ram Rider,10,3500,1,0,1
Ram Rider,9,3600,15,0,17
Ram Rider,10,3600,3,0,1
Ram Rider,9,3700,31,0,45
Ram Rider,10,3700,1,0,8
Ram Rider,9,3800,28,0,75
Ram Rider,10,3800,7,0,10
Ram Rider,9,3900,26,0,52
Ram Rider,10,3900,5,0,12
Ram Rider,9,4000,19,0,29
Ram Rider,10,4000,3,0,5
Ram Rider,12,4000,0,0,1
Ram Rider,9,4100,16,0,63
Ram Rider,10,4100,11,0,14
Ram Rider,11,4100,0,0,4
Ram Rider,13,4100,0,0,1
Ram Rider,9,4200,27,0,83
Ram Rider,10,4200,12,0,36
Ram Rider,12,4200,0,0,2
Ram Rider,13,4200,1,0,1
Ram Rider,9,4300,73,0,149
Ram Rider,10,4300,39,0,105
Ram Rider,11,4300,0,0,3
Ram Rider,12,4300,1,0,0
Ram Rider,9,4400,111,0,292
Ram Rider,10,4400,96,0,200
Ram Rider,11,4400,5,0,11
Ram Rider,12,4400,0,0,1
Ram Rider,13,4400,0,0,2
Ram Rider,9,4500,178,0,380
Ram Rider,10,4500,166,0,314
Ram Rider,11,4500,42,0,32
Ram Rider,12,4500,1,0,5
Ram Rider,9,4600,192,0,356
Ram Rider,10,4600,239,0,409
Ram Rider,11,4600,58,0,75
Ram Rider,12,4600,11,0,20
Ram Rider,13,4600,2,0,2
Ram Rider,9,4700,156,0,257
Ram Rider,10,4700,308,0,505
Ram Rider,11,4700,61,0,70
Ram Rider,12,4700,24,0,32
Ram Rider,13,4700,6,0,2
Ram Rider,9,4800,119,0,210
Ram Rider,10,4800,369,0,631
Ram Rider,11,4800,93,0,119
Ram Rider,12,4800,23,0,19
Ram Rider,13,4800,7,0,10
Ram Rider,9,4900,43,0,118
Ram Rider,10,4900,361,0,530
Ram Rider,11,4900,147,0,208
Ram Rider,12,4900,22,0,35
Ram Rider,13,4900,8,0,13
Ram Rider,9,5000,21,0,42
Ram Rider,10,5000,287,0,423
Ram Rider,11,5000,272,0,352
Ram Rider,12,5000,57,0,40
Ram Rider,13,5000,10,0,12
Ram Rider,9,5100,1,0,11
Ram Rider,10,5100,109,0,188
Ram Rider,11,5100,220,0,311
Ram Rider,12,5100,70,0,73
Ram Rider,13,5100,11,0,13
Ram Rider,9,5200,1,0,1
Ram Rider,10,5200,31,0,57
Ram Rider,11,5200,166,0,222
Ram Rider,12,5200,96,0,121
Ram Rider,13,5200,25,0,20
Ram Rider,10,5300,10,0,19
Ram Rider,11,5300,63,0,110
Ram Rider,12,5300,82,0,115
Ram Rider,13,5300,28,0,25
Ram Rider,9,5400,0,0,1
Ram Rider,10,5400,2,0,4
Ram Rider,11,5400,23,0,45
Ram Rider,12,5400,79,0,94
Ram Rider,13,5400,64,0,52
Ram Rider,10,5500,1,0,2
Ram Rider,11,5500,14,0,17
Ram Rider,12,5500,34,0,56
Ram Rider,13,5500,47,0,40
Ram Rider,10,5600,0,0,1
Ram Rider,11,5600,5,0,9
Ram Rider,12,5600,20,0,33
Ram Rider,13,5600,64,0,53
Ram Rider,11,5700,0,0,1
Ram Rider,12,5700,10,0,21
Ram Rider,13,5700,31,0,36
Ram Rider,12,5800,8,0,3
Ram Rider,13,5800,30,0,40
Ram Rider,12,5900,3,0,2
Ram Rider,13,5900,27,0,21
Ram Rider,12,6000,1,0,0
Ram Rider,13,6000,16,0,14
Ram Rider,12,6100,0,0,1
Ram Rider,13,6100,7,0,8
Ram Rider,13,6200,7,0,6
Ram Rider,12,6300,1,0,0
Ram Rider,13,6300,7,0,3
Ram Rider,13,6400,1,0,3
Ram Rider,12,6600,0,0,1
Ram Rider,13,6600,1,0,2
Ram Rider,13,6800,0,0,1
Ram Rider,13,7000,2,0,0
Ram Rider,13,7400,1,0,0
Rascals,1,2600,1,0,0
Rascals,1,2700,0,0,1
Rascals,2,2700,1,0,0
Rascals,5,2700,4,0,3
Rascals,5,2800,2,0,5
Rascals,6,2800,1,0,1
Rascals,5,2900,1,0,1
Rascals,6,2900,1,0,0
Rascals,7,2900,1,0,1
Rascals,5,3000,1,0,1
Rascals,6,3100,1,0,0
Rascals,5,3200,1,0,0
Rascals,6,3200,0,0,2
Rascals,6,3300,1,0,0
Rascals,7,3300,0,0,1
Rascals,6,3400,1,0,1
Rascals,7,3400,0,0,1
Rascals,5,3500,1,0,0
Rascals,6,3500,2,0,0
Rascals,7,3500,1,0,1
Rascals,8,3500,0,0,1
Rascals,1,3600,0,0,1
Rascals,5,3600,0,0,1
Rascals,6,3600,0,0,2
Rascals,8,3600,0,0,3
Rascals,11,3600,0,0,1
Rascals,5,3700,1,0,1
Rascals,6,3700,0,0,1
Rascals,7,3700,1,0,4
Rascals,8,3700,0,0,3
Rascals,5,3800,0,0,1
Rascals,6,3800,1,0,0
Rascals,7,3800,0,0,2
Rascals,8,3800,1,0,2
Rascals,6,3900,0,0,1
Rascals,7,3900,1,0,2
Rascals,8,3900,0,0,4
Rascals,7,4000,2,0,2
Rascals,8,4000,0,0,2
Rascals,11,4000,0,0,1
Rascals,12,4000,0,0,1
Rascals,6,4100,1,0,0
Rascals,7,4100,0,0,4
Rascals,8,4100,0,0,2
Rascals,10,4100,0,0,1
Rascals,12,4100,1,0,1
Rascals,13,4100,0,0,1
Rascals,1,4200,0,0,1
Rascals,2,4200,0,0,1
Rascals,6,4200,0,0,1
Rascals,7,4200,1,0,0
Rascals,8,4200,1,0,4
Rascals,9,4200,1,0,2
Rascals,1,4300,0,0,1
Rascals,5,4300,1,0,1
Rascals,6,4300,1,0,1
Rascals,7,4300,1,0,1
Rascals,9,4300,2,0,4
Rascals,11,4300,0,0,3
Rascals,12,4300,0,0,1
Rascals,13,4300,0,0,1
Rascals,7,4400,2,0,4
Rascals,8,4400,3,0,6
Rascals,9,4400,2,0,5
Rascals,10,4400,0,0,4
Rascals,11,4400,0,0,2
Rascals,1,4500,0,0,1
Rascals,7,4500,0,0,4
Rascals,8,4500,0,0,11
Rascals,9,4500,5,0,13
Rascals,10,4500,5,0,3
Rascals,11,4500,1,0,11
Rascals,12,4500,4,0,2
Rascals,13,4500,1,0,2
Rascals,1,4600,0,0,1
Rascals,6,4600,0,0,1
Rascals,7,4600,1,0,0
Rascals,8,4600,4,0,5
Rascals,9,4600,5,0,8
Rascals,10,4600,5,0,13
Rascals,11,4600,12,0,12
Rascals,12,4600,5,0,5
Rascals,13,4600,6,0,5
Rascals,8,4700,3,0,6
Rascals,9,4700,7,0,13
Rascals,10,4700,8,0,9
Rascals,11,4700,8,0,12
Rascals,12,4700,7,0,10
Rascals,13,4700,9,0,10
Rascals,8,4800,1,0,4
Rascals,9,4800,2,0,9
Rascals,10,4800,11,0,12
Rascals,11,4800,13,0,10
Rascals,12,4800,10,0,16
Rascals,13,4800,19,0,12
Rascals,6,4900,0,0,1
Rascals,8,4900,0,0,1
Rascals,9,4900,3,0,6
Rascals,10,4900,6,0,14
Rascals,11,4900,9,0,26
Rascals,12,4900,25,0,16
Rascals,13,4900,20,0,24
Rascals,10,5000,6,0,5
Rascals,11,5000,26,0,25
Rascals,12,5000,31,0,26
Rascals,13,5000,27,0,21
Rascals,9,5100,1,0,2
Rascals,10,5100,3,0,5
Rascals,11,5100,10,0,26
Rascals,12,5100,36,0,46
Rascals,13,5100,47,0,33
Rascals,10,5200,1,0,0
Rascals,11,5200,6,0,12
Rascals,12,5200,33,0,44
Rascals,13,5200,60,0,48
Rascals,11,5300,5,0,7
Rascals,12,5300,15,0,24
Rascals,13,5300,62,0,59
Rascals,10,5400,0,0,1
Rascals,11,5400,0,0,2
Rascals,12,5400,9,0,14
Rascals,13,5400,55,0,59
Rascals,11,5500,0,0,1
Rascals,12,5500,7,0,6
Rascals,13,5500,43,0,49
Rascals,12,5600,3,0,6
Rascals,13,5600,45,0,50
Rascals,12,5700,3,0,0
Rascals,13,5700,30,0,27
Rascals,12,5800,1,0,2
Rascals,13,5800,31,0,35
Rascals,13,5900,13,0,22
Rascals,13,6000,12,0,16
Rascals,13,6100,6,0,4
Rascals,13,6200,4,0,9
Rascals,13,6300,3,0,5
Rascals,13,6400,3,0,4
Rascals,13,6500,1,0,0
Rascals,13,6600,2,0,1
Rascals,13,6700,1,0,0
Rascals,13,6800,1,0,0
Rascals,13,6900,0,0,1
Rascals,13,7000,1,0,0
Rascals,13,7100,0,0,1
Rascals,13,7300,0,0,1
Rocket,6,1300,0,0,1
Rocket,3,1600,1,0,1
Rocket,4,1600,0,0,2
Rocket,6,1600,0,0,1
Rocket,7,1600,0,0,1
Rocket,3,1700,0,0,1
Rocket,4,1700,0,0,1
Rocket,5,1700,1,0,0
Rocket,3,1800,1,0,1
Rocket,5,1800,1,0,2
Rocket,6,1800,3,0,3
Rocket,7,1800,0,0,1
Rocket,5,1900,0,0,3
Rocket,6,1900,1,0,1
Rocket,3,2100,0,0,1
Rocket,6,2100,1,0,5
Rocket,7,2100,1,0,1
Rocket,4,2200,0,0,1
Rocket,6,2200,2,0,0
Rocket,7,2200,1,0,0
Rocket,6,2300,1,0,0
Rocket,7,2300,0,0,1
Rocket,6,2400,1,0,3
Rocket,7,2400,1,0,0
Rocket,6,2500,0,0,1
Rocket,7,2500,0,0,1
Rocket,8,2600,1,0,0
Rocket,6,2700,0,0,2
Rocket,6,2800,0,0,1
Rocket,7,2800,1,0,2
Rocket,7,2900,0,0,2
Rocket,8,2900,0,0,1
Rocket,6,3000,1,0,1
Rocket,7,3000,2,0,0
Rocket,7,3100,2,0,0
Rocket,8,3100,1,0,1
Rocket,6,3200,0,0,1
Rocket,7,3200,0,0,2
Rocket,8,3200,0,0,1
Rocket,9,3300,1,0,0
Rocket,6,3400,0,0,1
Rocket,7,3400,0,0,1
Rocket,8,3400,0,0,4
Rocket,9,3400,0,0,1
Rocket,5,3500,1,0,0
Rocket,6,3500,1,0,2
Rocket,7,3500,0,0,2
Rocket,8,3500,1,0,1
Rocket,3,3600,0,0,1
Rocket,5,3600,0,0,3
Rocket,6,3600,0,0,1
Rocket,7,3600,6,0,8
Rocket,8,3600,7,0,8
Rocket,9,3600,1,0,3
Rocket,10,3600,0,0,2
Rocket,3,3700,0,0,2
Rocket,5,3700,0,0,2
Rocket,6,3700,2,0,5
Rocket,7,3700,8,0,25
Rocket,8,3700,9,0,22
Rocket,9,3700,2,0,2
Rocket,10,3700,2,0,3
Rocket,12,3700,1,0,1
Rocket,5,3800,1,0,2
Rocket,6,3800,3,0,6
Rocket,7,3800,5,0,19
Rocket,8,3800,10,0,18
Rocket,9,3800,1,0,9
Rocket,5,3900,1,0,0
Rocket,7,3900,5,0,11
Rocket,8,3900,4,0,12
Rocket,9,3900,1,0,4
Rocket,6,4000,0,0,1
Rocket,7,4000,3,0,5
Rocket,8,4000,4,0,1
Rocket,9,4000,3,0,6
Rocket,10,4000,0,0,1
Rocket,11,4000,1,0,2
Rocket,12,4000,1,0,6
Rocket,13,4000,2,0,5
Rocket,5,4100,0,0,1
Rocket,6,4100,1,0,2
Rocket,7,4100,1,0,8
Rocket,8,4100,3,0,9
Rocket,9,4100,5,0,7
Rocket,10,4100,4,0,3
Rocket,11,4100,0,0,2
Rocket,12,4100,1,0,3
Rocket,13,4100,2,0,2
Rocket,3,4200,0,0,1
Rocket,4,4200,1,0,0
Rocket,6,4200,0,0,4
Rocket,7,4200,3,0,12
Rocket,8,4200,7,0,25
Rocket,9,4200,9,0,11
Rocket,10,4200,1,0,6
Rocket,11,4200,0,0,7
Rocket,12,4200,1,0,1
Rocket,13,4200,1,0,2
Rocket,3,4300,0,0,1
Rocket,5,4300,0,0,1
Rocket,6,4300,0,0,2
Rocket,7,4300,3,0,20
Rocket,8,4300,12,0,35
Rocket,9,4300,17,0,30
Rocket,10,4300,10,0,8
Rocket,11,4300,4,0,4
Rocket,12,4300,2,0,2
Rocket,13,4300,3,0,2
Rocket,3,4400,1,0,0
Rocket,5,4400,0,0,1
Rocket,6,4400,1,0,2
Rocket,7,4400,10,0,22
Rocket,8,4400,28,0,84
Rocket,9,4400,29,0,54
Rocket,10,4400,20,0,26
Rocket,11,4400,5,0,10
Rocket,12,4400,2,0,3
Rocket,13,4400,1,0,9
Rocket,3,4500,0,0,1
Rocket,5,4500,0,0,2
Rocket,6,4500,0,0,4
Rocket,7,4500,10,0,25
Rocket,8,4500,24,0,83
Rocket,9,4500,48,0,77
Rocket,10,4500,32,0,66
Rocket,11,4500,36,0,43
Rocket,12,4500,10,0,8
Rocket,13,4500,8,0,7
Rocket,5,4600,1,0,1
Rocket,6,4600,0,0,2
Rocket,7,4600,4,0,21
Rocket,8,4600,26,0,65
Rocket,9,4600,70,0,119
Rocket,10,4600,76,0,94
Rocket,11,4600,79,0,88
Rocket,12,4600,39,0,33
Rocket,13,4600,28,0,28
Rocket,5,4700,0,0,1
Rocket,6,4700,0,0,1
Rocket,7,4700,1,0,12
Rocket,8,4700,18,0,48
Rocket,9,4700,70,0,135
Rocket,10,4700,102,0,118
Rocket,11,4700,82,0,127
Rocket,12,4700,44,0,45
Rocket,13,4700,85,0,65
Rocket,4,4800,0,0,1
Rocket,6,4800,0,0,1
Rocket,7,4800,1,0,7
Rocket,8,4800,17,0,27
Rocket,9,4800,85,0,125
Rocket,10,4800,134,0,169
Rocket,11,4800,144,0,131
Rocket,12,4800,56,0,68
Rocket,13,4800,94,0,100
Rocket,5,4900,0,0,1
Rocket,7,4900,1,0,0
Rocket,8,4900,6,0,24
Rocket,9,4900,65,0,113
Rocket,10,4900,148,0,233
Rocket,11,4900,182,0,226
Rocket,12,4900,114,0,98
Rocket,13,4900,130,0,96
Rocket,7,5000,1,0,1
Rocket,8,5000,1,0,6
Rocket,9,5000,34,0,70
Rocket,10,5000,169,0,228
Rocket,11,5000,256,0,316
Rocket,12,5000,130,0,164
Rocket,13,5000,174,0,131
Rocket,7,5100,0,0,1
Rocket,9,5100,10,0,20
Rocket,10,5100,85,0,150
Rocket,11,5100,234,0,315
Rocket,12,5100,203,0,231
Rocket,13,5100,248,0,214
Rocket,8,5200,0,0,1
Rocket,9,5200,2,0,3
Rocket,10,5200,38,0,85
Rocket,11,5200,176,0,243
Rocket,12,5200,172,0,231
Rocket,13,5200,373,0,311
Rocket,9,5300,0,0,2
Rocket,10,5300,7,0,21
Rocket,11,5300,102,0,139
Rocket,12,5300,137,0,155
Rocket,13,5300,442,0,405
Rocket,4,5400,0,0,1
Rocket,9,5400,0,0,1
Rocket,10,5400,2,0,7
Rocket,11,5400,43,0,73
Rocket,12,5400,90,0,119
Rocket,13,5400,373,0,377
Rocket,10,5500,2,0,1
Rocket,11,5500,14,0,31
Rocket,12,5500,66,0,71
Rocket,13,5500,366,0,356
Rocket,10,5600,1,0,2
Rocket,11,5600,7,0,7
Rocket,12,5600,48,0,52
Rocket,13,5600,314,0,297
Rocket,11,5700,0,0,5
Rocket,12,5700,16,0,24
Rocket,13,5700,186,0,194
Rocket,11,5800,0,0,2
Rocket,12,5800,5,0,9
Rocket,13,5800,137,0,161
